,City,State,Average2018,Average2019,Average2020,2018-2019 changing rate,2019-2020 changing rate,Diff in 2018-2020 changing rate
5604,Barrington,NH,307373.5,312945.5833333333,328692.6666666667,1.780527871325866,4.7908228355160665,3.0102949641902006
5605,Glendive,MT,186724.0,191905.41666666666,187168.33333333334,2.699984584419837,-2.530921363122313,-5.2309059475421495
5606,Negaunee,MI,142918.5,150221.58333333334,154030.88888888888,4.86154064634521,2.4730789928138366,-2.3884616535313734
5607,Park Hills,MO,71263.33333333333,74490.58333333333,73888.44444444444,4.332426805625319,-0.8149297138629428,-5.1473565194882624
5608,East Bend,NC,141603.75,149366.08333333334,151394.44444444444,5.196851360164881,1.3397856959377532,-3.8570656642271275
5609,Folsom,LA,231479.33333333334,231598.25,247079.44444444444,0.051346098973829454,6.265674782964541,6.214328683990711
5610,Cross Lanes,WV,129495.58333333333,130019.0,131759.22222222222,0.40256936806672217,1.320759331204307,0.9181899631375849
5611,South Amboy,NJ,288976.4166666667,302101.6666666667,316501.22222222225,4.344646669719355,4.549605039264375,0.20495836954502078
5612,Westampton Township,NJ,241539.58333333334,251744.0,258039.11111111112,4.05348952374899,2.439595720200905,-1.613893803548085
5613,Collingdale,PA,99025.16666666667,104739.08333333333,119095.11111111111,5.455381587102545,12.054254489409027,6.598872902306482
5614,Audubon,NJ,206299.16666666666,212303.0,220328.11111111112,2.827955013981594,3.6423455321432283,0.8143905181616344
5615,Cresskill,NJ,631299.25,645190.5833333334,642775.5555555555,2.153058908821133,-0.3757186714560952,-2.5287775802772283
5616,Herrin,IL,75126.41666666667,75729.41666666667,76297.77777777778,0.7962559683434333,0.74492485582804,-0.05133111251539324
5617,Pipe Creek,TX,208306.83333333334,216754.08333333334,222770.0,3.897158415700742,2.7005057533180663,-1.1966526623826756
5618,Summit,WA,354288.5,378662.5833333333,411290.44444444444,6.436887193545876,7.933046233345782,1.496159039799906
5619,Newcastle,OK,187000.75,195403.58333333334,204637.88888888888,4.300245261623065,4.5125101737975,0.21226491217443488
5620,Morrow,GA,102926.08333333333,123525.66666666667,136227.11111111112,16.676358759448114,9.323727370306454,-7.35263138914166
5621,Alexandria,MN,174661.25,183580.41666666666,188144.11111111112,4.858452131559053,2.4256376760840066,-2.4328144554750466
5622,Glenwood,IA,187516.16666666666,194364.33333333334,199292.44444444444,3.5233659124702332,2.4728037858378897,-1.0505621266323435
5623,Woodstock,VA,201340.58333333334,211378.5,216796.66666666666,4.748787916778034,2.499192792017093,-2.249595124760941
5624,Allegheny Township,PA,143466.08333333334,150799.83333333334,156222.55555555556,4.863234817898782,3.4711519107711695,-1.3920829071276124
5625,Lower Swatara Township,PA,251661.5,259465.91666666666,271709.77777777775,3.0078773994400643,4.506227641584888,1.498350242144824
5626,Edgewater Park Township,NJ,173637.66666666666,189939.41666666666,201352.77777777778,8.582605067493013,5.6683405300260805,-2.9142645374669325
5627,Centralia,MO,145475.16666666666,152207.83333333334,159309.0,4.423337826458791,4.45747990801942,0.03414208156062859
5628,Monson,MA,247426.08333333334,253212.91666666666,264347.22222222225,2.285362614795512,4.212000210161312,1.9266375953658001
5629,Jamestown,CA,306680.4166666667,299292.1666666667,292804.0,-2.4685744643055028,-2.2158736447134215,0.25270081959208124
5630,Ligonier,IN,103724.58333333333,115197.08333333333,122418.11111111111,9.959019506425584,5.898659693600169,-4.060359812825415
5631,New Lexington,OH,83407.83333333333,88023.16666666667,91437.0,5.24331662687286,3.73353602298121,-1.5097806038916506
5632,Fairmont,MN,108978.0,113409.25,115716.11111111111,3.907309148063319,1.993552227914099,-1.9137569201492202
5633,Viroqua,WI,147312.41666666666,154821.58333333334,159351.55555555556,4.850206608790023,2.8427536878627526,-2.0074529209272702
5634,Selmer,TN,84446.58333333333,87177.41666666667,91210.33333333333,3.132500867483849,4.421556768056241,1.2890559005723916
5635,Woodbury,NY,931837.0,929070.9166666666,925366.4444444445,-0.297725747702615,-0.4003248923129214,-0.10259914461030639
5636,Midland,WA,279918.3333333333,303825.5833333333,335641.6666666667,7.868741577884461,9.479181666956338,1.6104400890718766
5637,Saint Francis,WI,149675.91666666666,154384.08333333334,162984.77777777778,3.0496451220953924,5.2769924662357655,2.227347344140373
5638,Stokesdale,NC,204627.58333333334,214749.5,225177.11111111112,4.713359829320514,4.630848606084895,-0.08251122323561955
5639,Calverton,NY,411614.9166666667,431814.0833333333,451149.6666666667,4.677746151941538,4.2858467515214915,-0.3918994004200469
5640,West Haverstraw,NY,245890.5,265203.0,271800.1111111111,7.282157441657899,2.4271922053829638,-4.854965236274936
5641,Inola,OK,148604.08333333334,156236.91666666666,166991.33333333334,4.8854224060361195,6.440104676090987,1.554682270054867
5642,Lincoln,DE,199020.58333333334,202785.5,211447.11111111112,1.8566005294592842,4.096348758607359,2.239748229148075
5643,Elba,AL,77818.0,79657.08333333333,81073.44444444444,2.308750529613912,1.747009912822528,-0.5617406167913841
5644,Berryville,VA,349223.9166666667,370542.5833333333,379838.44444444444,5.753364829188538,2.4473197084374503,-3.3060451207510875
5645,Crozet,VA,419351.1666666667,421225.25,424790.77777777775,0.4449123914896635,0.8393609193754669,0.39444852788580337
5646,Libby,MT,175487.16666666666,186388.08333333334,195977.88888888888,5.8485051574738645,4.893309959570258,-0.9551951979036062
5647,Talbott,TN,155397.0,164198.16666666666,167982.55555555556,5.36008826732738,2.2528463603694395,-3.1072419069579404
5648,Ada,OH,126593.25,133748.08333333334,136939.33333333334,5.349484758971631,2.3304115204299714,-3.0190732385416594
5649,Town of Coxsackie,NY,169837.08333333334,178502.83333333334,189891.77777777778,4.8546848462722805,5.997597461946158,1.1429126156738771
5650,Morrisville,PA,370964.0833333333,388845.0,403777.44444444444,4.598468970069485,3.698186872471275,-0.9002820975982098
5651,Edwards,CO,468378.1666666667,480678.0833333333,496018.8888888889,2.5588677938821416,3.0927865650277666,0.533918771145625
5652,Kenly,NC,128986.33333333333,137637.75,144068.66666666666,6.285642323175635,4.463785787332886,-1.8218565358427492
5653,Midland,GA,252350.75,258691.41666666666,265620.3333333333,2.4510541356062223,2.608579162488812,0.15752502688258962
5654,Lake Park,FL,222358.16666666666,234832.25,247164.0,5.311912368651811,4.989298603356476,-0.32261376529533514
5655,Beaver Falls,PA,134137.0,143694.58333333334,148705.33333333334,6.651317754380681,3.3695832474065037,-3.2817345069741775
5656,Mapleton,UT,431927.0833333333,462210.3333333333,490876.8888888889,6.551833184170844,5.839866615118705,-0.7119665690521391
5657,La Center,WA,439623.6666666667,454466.75,479787.77777777775,3.266043848825753,5.277547480483264,2.011503631657511
5658,Closter,NJ,699162.0,689058.5833333334,693847.3333333334,-1.466263814288644,0.6901734387295572,2.156437253018201
5659,Marlton,MD,302032.5833333333,312539.75,320494.77777777775,3.3618657040157887,2.4821083928217855,-0.8797573111940031
5660,Port Jervis,NY,145743.91666666666,157196.91666666666,168399.11111111112,7.285766313270564,6.65216958125935,-0.6335967320112141
5661,Sutherlin,OR,206912.58333333334,224329.75,237443.11111111112,7.7640913283533095,5.522738078079994,-2.241353250273315
5662,Southampton Township,PA,161447.41666666666,167141.58333333334,172935.66666666666,3.406792345212329,3.350427037414673,-0.05636530779765625
5663,Solebury Township,PA,800568.3333333334,809121.4166666666,804627.7777777778,1.057082800819851,-0.5584742427485433,-1.6155570435683941
5664,Prosperity,SC,221028.83333333334,231678.58333333334,238272.0,4.596777935523461,2.767180645089082,-1.829597290434379
5665,Virginia,MN,82414.08333333333,84865.75,89224.44444444444,2.888876450943604,4.8850900351174245,1.9962135841738204
5666,Mountain View,AR,112894.0,117282.25,118994.22222222222,3.741614779730096,1.4387019724580439,-2.302912807272052
5667,Willows,CA,201620.25,208653.16666666666,213926.55555555556,3.3706254158615647,2.4650464152027327,-0.905579000658832
5668,Medical Lake,WA,235854.0,263206.25,288872.6666666667,10.391945480018046,8.885027774636582,-1.5069177053814649
5669,Enfield,NC,44510.666666666664,46391.416666666664,46919.11111111111,4.0540904657291135,1.1246897734161885,-2.929400692312925
5670,Blakely,GA,82323.33333333333,87005.75,88517.55555555556,5.381732433392818,1.7079160693798414,-3.6738163640129766
5671,Eatonville,WA,345183.0,371503.3333333333,404318.8888888889,7.084817543135544,8.116255870641162,1.0314383275056178
5672,Rio Hondo,TX,107874.66666666667,102156.83333333333,107450.88888888889,-5.597112935829069,4.926953709084673,10.524066644913741
5673,Burton,SC,201550.16666666666,205134.58333333334,213037.77777777778,1.7473487933734655,3.7097619618846918,1.9624131685112263
5674,Mulvane,KS,144058.0,151714.75,159927.22222222222,5.046806589339534,5.13513091024042,0.08832432090088638
5675,Broadway,VA,190891.75,199661.16666666666,205049.0,4.392149366384879,2.6275833256116066,-1.7645660407732722
5676,Adel,GA,89092.16666666667,93947.25,96185.66666666667,5.167882331130851,2.327183190842715,-2.840699140288136
5677,Beaverton,MI,92397.58333333333,97883.58333333333,101503.0,5.604617049334967,3.565822356646278,-2.0387946926886893
5678,Dupont,WA,337874.0,357631.0,387425.6666666667,5.524409237454248,7.690421474398964,2.1660122369447166
5679,Fort Knox,KY,116475.33333333333,118806.08333333333,117507.66666666667,1.9618103169520642,-1.1049633640925474,-3.0667736810446113
5680,Clear Lake,IA,188197.33333333334,196732.5,201962.55555555556,4.338462972140677,2.5896164470531695,-1.7488465250875076
5681,Grant,MI,131916.58333333334,142073.0,148466.77777777778,7.148731051407838,4.306537714011592,-2.842193337396246
5682,Philippi,WV,68609.83333333333,72169.75,72285.11111111111,4.93269918028907,0.1595918016004503,-4.77310737868862
5683,Mansfield Township,NJ,286264.5,298614.5833333333,301854.1111111111,4.1357937698398795,1.073209758798135,-3.0625840110417446
5684,De Leon Springs,FL,181922.0,195242.66666666666,210341.44444444444,6.822620738636359,7.1782229211446165,0.3556021825082576
5685,Buena Vista,VA,110360.41666666667,112769.75,111962.55555555556,2.1365067611955584,-0.7209503574111524,-2.857457118606711
5686,Spotswood,NJ,311643.3333333333,321619.0,330263.44444444444,3.10170315393888,2.6174390747319207,-0.48426407920695924
5687,Lawrence,NY,1293194.6666666667,1335035.3333333333,1377250.5555555555,3.134049385958812,3.0651809906290772,-0.06886839532973488
5688,Bridgewater,VA,233580.5,243644.58333333334,249711.88888888888,4.130641114875326,2.429722342237067,-1.7009187726382589
5689,Houston,MS,82725.5,84842.75,86677.33333333333,2.4954990261395347,2.1165664225941367,-0.37893260354539793
5690,St. Stephens,NC,144784.25,157418.08333333334,169380.0,8.025655671706506,7.062177746290386,-0.9634779254161199
5691,Mead,WA,307084.0,335692.6666666667,366008.6666666667,8.522279307064602,8.282863975898566,-0.23941533116603608
5692,Irvington,NY,963727.5,932568.0833333334,915499.2222222222,-3.341248453977931,-1.8644320712451616,1.4768163827327694
5693,Milton,PA,165166.5,174078.5,178166.88888888888,5.11952940770974,2.29469623361866,-2.8248331740910797
5694,Carlisle,KY,83453.58333333333,87400.0,89496.22222222222,4.515350877192988,2.3422466001047804,-2.173104277088208
5695,Grimesland,NC,162553.33333333334,168744.5,175350.55555555556,3.668959087061597,3.7673422445830766,0.09838315752147953
5696,Harrison,AR,100678.08333333333,105051.08333333333,107859.55555555556,4.1627367003196065,2.6038232846005607,-1.5589134157190458
5697,Rutland,MA,309068.5,318329.75,334589.44444444444,2.909325942674224,4.859595756656996,1.9502698139827723
5698,Demopolis,AL,111625.16666666667,112492.66666666667,112872.55555555556,0.7711613794084354,0.33656444387130957,-0.43459693553712586
5699,Richmond Heights,MO,275009.75,285073.9166666667,293255.1111111111,3.53037092426614,2.7897875039404423,-0.7405834203256978
5700,Bryson City,NC,165026.5,172054.5,177594.77777777778,4.084752215141132,3.119617506270519,-0.9651347088706133
5701,Pollock,LA,98261.5,102128.08333333333,104483.66666666667,3.7860138045607714,2.2544991083135892,-1.5315146962471822
5702,Hillsville,VA,94490.16666666667,97019.16666666667,97727.66666666667,2.6067014249761646,0.7249738218109508,-1.881727603165214
5703,Sugarcreek,OH,193296.91666666666,205533.0,200477.88888888888,5.9533424478469845,-2.5215304985143896,-8.474872946361375
5704,Scott Depot,WV,182551.16666666666,188768.91666666666,193976.33333333334,3.293842074105598,2.6845628934114054,-0.6092791806941924
5705,Salisbury,MA,389202.0833333333,398220.8333333333,412521.77777777775,2.264760968055832,3.4667125991462795,1.2019516310904477
5706,Seabrook,NH,377908.25,393497.4166666667,403805.1111111111,3.961694792998434,2.5526409054312764,-1.4090538875671577
5707,Mountain Grove,MO,105593.66666666667,112914.83333333333,114871.33333333333,6.483795308853716,1.7032099682543367,-4.780585340599379
5708,Delta,OH,135214.08333333334,143044.0,147996.77777777778,5.4737819598631585,3.3465443316708865,-2.127237628192272
5709,Beaver Dam,KY,100337.25,105780.75,108330.66666666667,5.146021369672649,2.3538271711303707,-2.7921941985422785
5710,Elberta,AL,175739.83333333334,185488.33333333334,203074.77777777778,5.25558660472806,8.660083067375835,3.404496462647775
5711,Corrales,NM,403444.4166666667,422938.1666666667,451143.55555555556,4.609125289788223,6.251976458835963,1.6428511690477396
5712,Middlebury,VT,224779.91666666666,233841.75,240015.66666666666,3.875199075158026,2.5722973639220736,-1.3029017112359522
5713,Mineral,VA,251147.83333333334,264493.3333333333,271055.22222222225,5.045684831375701,2.420867908425401,-2.6248169229503002
5714,Huntington,TX,122717.41666666667,130765.16666666667,134093.22222222222,6.154353032344241,2.4818969224560963,-3.6724561098881443
5715,Sidney,MT,297142.3333333333,308035.1666666667,317336.0,3.5362304412212797,2.930910244451721,-0.6053201967695587
5716,Jonesville,LA,72591.66666666667,77181.25,79495.11111111111,5.946500391394709,2.9106961154843884,-3.0358042759103205
5717,New Tazewell,TN,106858.5,111977.66666666667,116663.88888888889,4.5715961218457295,4.01685754422724,-0.5547385776184894
5718,Spring City,TN,150935.5,156883.33333333334,162702.33333333334,3.7912461489429576,3.5764699133591606,-0.214776235583797
5719,Doylestown,OH,164041.0,172439.16666666666,182635.55555555556,4.870219932633242,5.5829155817292575,0.7126956490960152
5720,White Plains,MD,343295.25,346722.6666666667,353837.6666666667,0.9885182009060131,2.0108090998414525,1.0222908989354393
5721,Mary Esther,FL,198173.41666666666,210908.91666666666,226129.44444444444,6.0383886093009345,6.7308915984699045,0.69250298916897
5722,Georgetown,MA,490655.75,500582.0833333333,510161.1111111111,1.9829581728604246,1.8776475840965337,-0.10531058876389099
5723,Steger,IL,81506.5,89334.75,94067.0,8.762827455161625,5.030722782697438,-3.732104672464187
5724,Broken Bow,OK,79741.83333333333,86033.66666666667,92952.88888888889,7.313222343191242,7.443794706039854,0.1305723628486115
5725,Dunbar,WV,85376.08333333333,85656.16666666667,84762.55555555556,0.3269856032938002,-1.054252205179696,-1.3812378084734962
5726,Clare,MI,104961.41666666667,110018.75,112688.77777777778,4.5967922134484605,2.369382142952224,-2.2274100704962363
5727,Town Of Wawarsing,NY,155228.08333333334,166677.0,178772.88888888888,6.8689241267041385,6.76606445421751,-0.10285967248662864
5728,Marlin,TX,57863.333333333336,57836.333333333336,58174.444444444445,-0.04668345734227043,0.5812021315201378,0.6278855888624082
5729,Athens Township,PA,145754.66666666666,152268.41666666666,154307.88888888888,4.27780766530157,1.3216901850629061,-2.9561174802386643
5730,Kearneysville,WV,211209.91666666666,219978.41666666666,228044.66666666666,3.98607287608898,3.537135999672579,-0.448936876416401
5731,Frederickson,WA,318081.5833333333,341136.0833333333,373306.1111111111,6.758153454401018,8.617600092863922,1.859446638462904
5732,Niantic,CT,280343.6666666667,285410.1666666667,288993.22222222225,1.775164514695517,1.2398406883052642,-0.5353238263902529
5733,Saint Albans,WV,101522.83333333333,100747.58333333333,101101.22222222222,-0.7694973659417802,0.34978695718592423,1.1192843231277045
5734,Tonopah,AZ,197832.91666666666,210743.25,227880.88888888888,6.126095774518682,7.520437089941718,1.394341315423036
5735,Dublin,TX,102060.91666666667,107395.33333333333,111104.33333333333,4.967084230848011,3.338303636521828,-1.6287805943261828
5736,Hodgenville,KY,117198.5,122498.58333333333,125448.55555555556,4.326648675528897,2.351539409248776,-1.9751092662801213
